Rank,City,State,Round,ABD,Amount INR CR,Final Category,Sub-Category,Project Name,IT/ITES
56,Varanasi,Uttar Pradesh,II,PAN,0.8,IT,IT,Digital Wallet - Kashi Card Platform integrated with PayGov of GoI,Yes
56,Varanasi,Uttar Pradesh,II,PAN,0.5,Governance,Governance,Citizens Engagement Platform (App),Yes
56,Varanasi,Uttar Pradesh,II,PAN,0.4,Governance,Communication,Digital Signage Platform (Events Info Schedules Storytelling of History Significance,Yes
56,Varanasi,Uttar Pradesh,II,PAN,0.4,Governance,Communication,Interactive Kiosks Platform,Yes
56,Varanasi,Uttar Pradesh,II,PAN,0.5,Transport,Para Transit,Share / Rent / Book Vehicles (E-Rickshaws e-Boats. Rent-a-Cycle),Maybe
56,Varanasi,Uttar Pradesh,II,PAN,10,Governance,Command Centre,City Operational Command Center : Integrated Command & Control Center: Power Water Transport Traffic/Parking Waste Crowd Environmental Emergency Response Disaster Management etc,Yes
56,Varanasi,Uttar Pradesh,II,PAN,40,IT,IT,Citywide OFC infrastructure  through PPP with open access protocol access charge revenue share based agreement,Yes
56,Varanasi,Uttar Pradesh,II,PAN,10,Governance,Governance,Digitization and implementation of e-office in Nagar Nigam and SPV,Yes
56,Varanasi,Uttar Pradesh,II,PAN,1,Governance,Governance,Implementation of Bio-metric Attendance System in Nagar Nigam and SPV,Yes
56,Varanasi,Uttar Pradesh,II,ABD,3.65,Culture & Heritage,Culture & Heritage Infrastructure ,Jetty development for mooring and charging of battery of boats Filter cooler 60 Chatri 60 stone slab signage  dustbin72 RCC bench Urinal changing Room,No
56,Varanasi,Uttar Pradesh,II,ABD,10,Culture & Heritage,Culture & Heritage Infrastructure ,Waterways Improvement for activates such as water Sports sunset/sunrise visits Floating markets,No
56,Varanasi,Uttar Pradesh,II,ABD,1,Culture & Heritage,Culture & Heritage Infrastructure ,(i) Queue Management at Vishawanath (ii) Lane Improvement (paving dustbins digital display for people standing in queue - video streaming of aatri bhajan etc. ) for Till Bhandeshwar & Vishwanth Mandir (iv) Linking of temples with e rickshaws and e boats rides-  Kashi Parikrama Routes & Sanskritic Lehar (Hriday),Maybe
56,Varanasi,Uttar Pradesh,II,ABD,0.5,Culture & Heritage,Culture & Heritage Miscellaneous,Jal Sav Vahini- Varanasi Vikas Samiti,No
56,Varanasi,Uttar Pradesh,II,ABD,26.8,Culture & Heritage,Culture & Heritage Restoration,Heritage Street Light in ABD area by EESL-8000,No
56,Varanasi,Uttar Pradesh,II,ABD,1,Culture & Heritage,Culture & Heritage Restoration,Heritage lighting and development of Kabir Chourah,No
56,Varanasi,Uttar Pradesh,II,ABD,1,Culture & Heritage,Culture & Heritage Restoration,Facade Improvements and Restoration of Important Landmarks at Ghats,No
56,Varanasi,Uttar Pradesh,II,ABD,10.08,Culture & Heritage,Culture & Heritage Restoration,Illumination of Ghats,No
56,Varanasi,Uttar Pradesh,II,ABD,1.5,Culture & Heritage,Culture & Heritage Restoration,Repair of steps,No
56,Varanasi,Uttar Pradesh,II,ABD,1.47,Culture & Heritage,Culture & Heritage Restoration,Ghat Improvement under JICA,No
56,Varanasi,Uttar Pradesh,II,ABD,12,Culture & Heritage,Culture & Heritage Restoration,Rejuvenation of Ghats under CSR by ONGC,No
56,Varanasi,Uttar Pradesh,II,ABD,110,Culture & Heritage,Culture & Heritage Restoration,Rejuvenation of Ghats under CSR by CCL,No
56,Varanasi,Uttar Pradesh,II,ABD,4,Culture & Heritage,Culture & Heritage Restoration,Development of Town Hall as heritage center for visitors and pilgrims including Cleaning repair up gradation of the main building site development landscaping. velopment of Sanskritic Haat (make shift shops) for Cultural events and Fairs Local handicrafts  Local cuisine,No
56,Varanasi,Uttar Pradesh,II,ABD,8,Culture & Heritage,Culture & Heritage Restoration,Reuse of Town hall for Museum and Ramleela performance centre,No
56,Varanasi,Uttar Pradesh,II,ABD,5,Culture & Heritage,Culture & Heritage Restoration,Renovation of Man Singh Observatory,No
56,Varanasi,Uttar Pradesh,II,ABD,6,Culture & Heritage,Culture & Heritage Restoration,Redevelopment of Manikarnika Ghat,No
57,Kohima,Nagaland,II,ABD,105,Culture & Heritage,Place Making ,Urban Design - (Public plazas Kiosks Public amenities Landscaping Sculptures etc),No
57,Kohima,Nagaland,II,ABD,112.99,Miscellaneous,Utility Duct,Multi services utility duct,No
57,Kohima,Nagaland,II,ABD,25.65,Miscellaneous,Utility Duct,Utility removal,No
57,Kohima,Nagaland,II,ABD,20,Economy,Market,Rejuvination of bazaars - Cityscaping,No
57,Kohima,Nagaland,II,ABD,15,Economy,Retail,Upgrading Central Commercial Area,No
57,Kohima,Nagaland,II,ABD,11,Governance,Communication,Advertisements and Hoarding,No
57,Kohima,Nagaland,II,ABD,5.38,Transport,NMT,Cycle Tracks,No
57,Kohima,Nagaland,II,ABD,3.45,Transport,NMT,Street furniture,No
57,Kohima,Nagaland,II,ABD,1.65,Transport,Roads,Road cleaning vehicles/equipments,No
57,Kohima,Nagaland,II,ABD,0.25,Transport,Pedestrian Infrastructure,Pelican and Puffin pedestrian systems,No
57,Kohima,Nagaland,II,ABD,0.2,Transport,Traffic,Traffic Bollards,No
57,Kohima,Nagaland,II,ABD,6.65,Transport,Roads,Internal road network development,No
57,Kohima,Nagaland,II,ABD,27,Energy & Ecology,Energy Smart Poles,Smart Street lighting system(including CCTV & digital signage),Yes
57,Kohima,Nagaland,II,ABD,5.32,Transport,Pedestrian Infrastructure,Pedestrian Space / Footpath (disable friendly),No
57,Kohima,Nagaland,II,ABD,2.7,Transport,Parking,Smart parking (including CCTV Boom ),Yes
57,Kohima,Nagaland,II,ABD,16.56,Transport,Roads,Resurfacing of existing main paved roads,No
57,Kohima,Nagaland,II,ABD,2.8,Transport,Traffic,Smart Traffic Signal,Yes
57,Kohima,Nagaland,II,ABD,28,Transport,Parking,Multi-level car parking,No
57,Kohima,Nagaland,II,ABD,67.75,Health & Education,Health,Hospital,No
57,Kohima,Nagaland,II,ABD,70.32,Economy,Hotel ,Hotel,No
57,Kohima,Nagaland,II,ABD,44.04,Economy,Retail,Commercial Block - Office and Shopping space,No
57,Kohima,Nagaland,II,ABD,18,Governance,Governance,Transforming all Government buildings into Disable friendly,No
57,Kohima,Nagaland,II,ABD,3.5,Culture & Heritage,Tourism,Building facade rejuvenation site development works (including lighting and landscaping - New Market Naga bazaar Dak lane Porter lane buildings),No
57,Kohima,Nagaland,II,ABD,25,Culture & Heritage,Museum,Naga Heritage Museum (Interpretation and resource center with augmented reality tours and heritage tours),No
57,Kohima,Nagaland,II,ABD,2,Culture & Heritage,Tourism,Redevelopment of Tourism Information and Facilitation Center,No
57,Kohima,Nagaland,II,ABD,30,Culture & Heritage,Tourism,Recreational Tourism (Battle Tank Area & World war 2 sites),No
57,Kohima,Nagaland,II,ABD,9,Culture & Heritage,Tourism,Heritage tourism (War Memorial & Allied sites),No
57,Kohima,Nagaland,II,ABD,9,Culture & Heritage,Tourism,Artisan Village,No
57,Kohima,Nagaland,II,ABD,92.63,Housing,Resident Services,Area Redevelopment strategy - In situ slum upgradation - Slum rehabilitation and rejuvenation of the old houses,No
57,Kohima,Nagaland,II,ABD,4.5,Water & Sanitation,Water Metering,SCADA System for Water,Yes
57,Kohima,Nagaland,II,ABD,0.55,Water & Sanitation,Water Quality Control,Water quality monitoring system and real time display,Yes
57,Kohima,Nagaland,II,ABD,8.55,Water & Sanitation,Water Metering,Smart metering with leakage control system and theft control,Yes
57,Kohima,Nagaland,II,ABD,0.68,Water & Sanitation,Sanitation Segregation,3 Bin Segregation Dustbins,No
57,Kohima,Nagaland,II,ABD,1.28,Water & Sanitation,Sanitation Miscellaneous,Reverse Vending Machines (Pilot project),No
57,Kohima,Nagaland,II,ABD,1.44,Water & Sanitation,Sanitation ICT,GPS enabled vehicles for waste collection,Yes
57,Kohima,Nagaland,II,ABD,0.75,Water & Sanitation,Sanitation Segregation,Community Waste Composting (Organic / kitchen waste),No
57,Kohima,Nagaland,II,ABD,15.4,Water & Sanitation,Sanitation Toilets,Bio-Toilets (Public convenience),No
57,Kohima,Nagaland,II,ABD,12,Water & Sanitation,Sanitation Sewerage,Decentralized waste water treatment (DEWATS),No
57,Kohima,Nagaland,II,ABD,53.17,Miscellaneous,Utility Duct,Underground Electrical Network,No
57,Kohima,Nagaland,II,ABD,15,Energy & Ecology,Energy Substation,Electrical Sub-station,No
57,Kohima,Nagaland,II,ABD,8.88,Energy & Ecology,Energy Metering,Smart meters,Yes
57,Kohima,Nagaland,II,ABD,55.76,Energy & Ecology,Energy Solar,Roof top solar panels,No
57,Kohima,Nagaland,II,ABD,39.88,Water & Sanitation,Sanitation Drainage,Sustainable urban drainage system (including Re-use),No
57,Kohima,Nagaland,II,ABD,19.95,Water & Sanitation,Water Rain Water Harvesting,Rain water harvesting,No
57,Kohima,Nagaland,II,ABD,29.92,Energy & Ecology,Ecology Miscellaneous,Green Belt Development,No
57,Kohima,Nagaland,II,ABD,6.65,IT,IT,Optical fiber network,Yes
57,Kohima,Nagaland,II,ABD,1.5,Governance,Governance,GIS based asset management system,Yes
57,Kohima,Nagaland,II,ABD,0.2,IT,IT,RFID tagged vehicles,Yes
57,Kohima,Nagaland,II,PAN,409,Culture & Heritage,Tourism,Ropeway,No
57,Kohima,Nagaland,II,PAN,19.14,Transport,Public Transit,Bus stops: Detailed Information kiosks with real time status and advertisements,No
57,Kohima,Nagaland,II,PAN,16,Transport,Public Transit,Additional Buses for lease,No
57,Kohima,Nagaland,II,PAN,10,Governance,Disaster Management fire,Fire Station & Automated Fire Response System,No
57,Kohima,Nagaland,II,PAN,13,Governance,Disaster management emergency response,Emergency Response System (Early warning and evacuation system),Maybe
57,Kohima,Nagaland,II,PAN,4.4,Health & Education,Health,Smart Ambulance,Maybe
57,Kohima,Nagaland,II,PAN,1.5,Culture & Heritage,Tourism,Discover Kohima Web/ Mobile apps for comprehensive heritage and tourism promotion,Yes
57,Kohima,Nagaland,II,PAN,32.28,Water & Sanitation,Water Supply,Water supply network (Kohima MC Area inclusive of ABD area),No
57,Kohima,Nagaland,II,PAN,23.57,Water & Sanitation,Sanitation Sewerage,Sewage / Septage Management,No
57,Kohima,Nagaland,II,PAN,27,IT,IT,Wi-Fi hotspot zones - City Wi-Fi Hotspot - Reception area Wi-Fi Router Civil works,Yes
57,Kohima,Nagaland,II,PAN,5,IT,IT,Community engagement - Citizen reporting app for civic services,Yes
57,Kohima,Nagaland,II,PAN,2,Governance,Governance,Regulatory Framework and Urban design guidelines - Creating operating & maintenance - portal for submission of building plans & approval,Yes
57,Kohima,Nagaland,II,PAN,60,Governance,Command Centre,Central Command Centre for controlling centralised facilities Creation of Dashboard and common portal for utilization of open data approach,Yes
57,Kohima,Nagaland,II,PAN,1.49,Transport,Ticketing,Common Mobility Card ( City bus service Parking Cycle travel & ropeway),Yes
58,Hubli-Dharwad,Karnataka,II,ABD,114.78,Economy,Market,Renovation of core city market areas,No
58,Hubli-Dharwad,Karnataka,II,ABD,72.27,Economy,Market,Upgradation of SME,No
58,Hubli-Dharwad,Karnataka,II,ABD,316.49,Transport,Multi Modal Hub,Transport Terminal Hub - with wi-fi enabled services,Yes
58,Hubli-Dharwad,Karnataka,II,ABD,66.1,Transport,Parking,Multi Level Car Park,No
58,Hubli-Dharwad,Karnataka,II,ABD,83,Transport,Pedestrian Infrastructure,Streetscape redesign-Footpath Improvement,No
58,Hubli-Dharwad,Karnataka,II,ABD,4.75,Transport,Para Transit,IPT Connectivity,No
58,Hubli-Dharwad,Karnataka,II,ABD,21.75,Transport,Roads,Junction Improvement - major junctions street intersections and traffic islands,No
58,Hubli-Dharwad,Karnataka,II,ABD,89.65,Energy & Ecology,Ecology Open Spaces,Open Space upgradation,No
58,Hubli-Dharwad,Karnataka,II,ABD,4,Transport,NMT,NMT Zones,No
58,Hubli-Dharwad,Karnataka,II,ABD,10,Energy & Ecology,Ecology corridor,Green Corridor,No
58,Hubli-Dharwad,Karnataka,II,ABD,24.39,Water & Sanitation,Water Supply,Water Supply System - 24/7 Water Supply- with smart metering,Maybe
58,Hubli-Dharwad,Karnataka,II,ABD,18.64,Water & Sanitation,Sanitation Sewerage,Under Ground Drainage System,No
58,Hubli-Dharwad,Karnataka,II,ABD,2,Water & Sanitation,Water Rain Water Harvesting,Rain Water Management,No
58,Hubli-Dharwad,Karnataka,II,ABD,0.54,Water & Sanitation,Sanitation SWM,Solid Waste Management,No
58,Hubli-Dharwad,Karnataka,II,ABD,5,Water & Sanitation,Sanitation Drainage,Storm Water Drains,No
58,Hubli-Dharwad,Karnataka,II,ABD,0.96,Water & Sanitation,Sanitation Toilets,Public Toilets,No
58,Hubli-Dharwad,Karnataka,II,ABD,190,Energy & Ecology,Energy Distribution Network,Underground ducting of Electrical/data-with electrical smart metering,Yes
58,Hubli-Dharwad,Karnataka,II,ABD,103.32,Housing,EWS Housing,Affordable housing,No
58,Hubli-Dharwad,Karnataka,II,ABD,6.86,Energy & Ecology,Energy LED Lighting,Solar LED Streetlighting,Maybe
58,Hubli-Dharwad,Karnataka,II,ABD,128.76,Energy & Ecology,Energy Solar,Roof Top Solar,No
58,Hubli-Dharwad,Karnataka,II,ABD,54.45,Transport,Public Transit,Railway station Re-development,No
58,Hubli-Dharwad,Karnataka,II,PAN,31,Water & Sanitation,Sanitation SWM,Waste Management System,Yes
58,Hubli-Dharwad,Karnataka,II,PAN,130,Governance,Governance,ULB Smart initiatives,Yes
58,Hubli-Dharwad,Karnataka,II,PAN,84,Governance,Governance,People Empowerment Platform,Yes
58,Hubli-Dharwad,Karnataka,II,ABD,99.32,Economy,Economy multiple,Industrial Development- Skill Development Incubation Centre Trade Pavillion ITI/Vocational training,Yes
59,Aurangabad,Maharashtra,II,ABD,58.6,Water & Sanitation,Water Supply,Water Supply System,No
59,Aurangabad,Maharashtra,II,ABD,53.7,Water & Sanitation,Sanitation Sewerage,Sewerage System,No
59,Aurangabad,Maharashtra,II,ABD,136.3,Transport,Roads,Road Network incl. Cycle track,No
59,Aurangabad,Maharashtra,II,ABD,21.5,Water & Sanitation,Sanitation SWM,Solid Waste Management,No
59,Aurangabad,Maharashtra,II,ABD,99.5,Energy & Ecology,Energy Distribution Network,Power,No
59,Aurangabad,Maharashtra,II,ABD,45.3,IT,IT,Telecom and ICT infrastructure,Yes
59,Aurangabad,Maharashtra,II,ABD,30.8,Energy & Ecology,Ecology Open Spaces,Open Space and Garden,No
59,Aurangabad,Maharashtra,II,ABD,6.3,Governance,Security Surveillance,CCTV survelliance,Yes
59,Aurangabad,Maharashtra,II,ABD,11.2,Energy & Ecology,Energy Solar,Solar Power,No
59,Aurangabad,Maharashtra,II,ABD,90.2,Housing,EWS Housing,EWS Housing,No
59,Aurangabad,Maharashtra,II,ABD,72.2,Housing,LIG Housing,LIG Housing,No
59,Aurangabad,Maharashtra,II,ABD,198.5,Housing,MIG Housing,MIG Housing,No
59,Aurangabad,Maharashtra,II,ABD,4.7,Governance,Disaster Management fire,Fire & Disaster Management,No
59,Aurangabad,Maharashtra,II,ABD,3.9,Governance,Security Surveillance,Police Station,No
59,Aurangabad,Maharashtra,II,ABD,31.3,Health & Education,Health,Government Health Facilities,No
59,Aurangabad,Maharashtra,II,ABD,99,Health & Education,Education,Govt. School,No
59,Aurangabad,Maharashtra,II,PAN,0,Transport,Traffic,Smart & Safe Integrated Urban Mobility,No
59,Aurangabad,Maharashtra,II,PAN,168.9,Governance,Security Street Lighting,Smart Street Lighting & Surveillance,Maybe
59,Aurangabad,Maharashtra,II,PAN,110.2,Transport,Traffic,Smart Mobility,Maybe
59,Aurangabad,Maharashtra,II,PAN,26.3,Water & Sanitation,Sanitation ICT,Smart Solutions for Solid Waste Mgmt.,Maybe
59,Aurangabad,Maharashtra,II,PAN,25,Governance,Command Centre,Command Center & ICT infrastructure,Yes
60,Vadodara,Gujarat,II,ABD,10.2,Energy & Ecology,Energy LED Lighting,Smart Street lights,Maybe
60,Vadodara,Gujarat,II,ABD,16,Energy & Ecology,Energy Solar,Rooftop solar project,No
60,Vadodara,Gujarat,II,ABD,122.5,Miscellaneous,Utility Duct,Multi utility duct,No
60,Vadodara,Gujarat,II,ABD,50.37,Water & Sanitation,Sanitation SWM,Dustbin Free Zone,No
60,Vadodara,Gujarat,II,ABD,12,Water & Sanitation,Sanitation SWM,Neighborhood Waste-Management,No
60,Vadodara,Gujarat,II,ABD,0.9,Water & Sanitation,Sanitation Toilets,Multiple Common Toilet,No
60,Vadodara,Gujarat,II,ABD,40,Water & Sanitation,Water Rain Water Harvesting,Rain water harvesting,No
60,Vadodara,Gujarat,II,ABD,3.2,Water & Sanitation,Water Rain Water Harvesting,Deep  water recharging,No
60,Vadodara,Gujarat,II,ABD,60,Water & Sanitation,Water Supply,24X7 Water Supply,No
60,Vadodara,Gujarat,II,ABD,0.6,Water & Sanitation,Water Supply,Water ATM,Yes
60,Vadodara,Gujarat,II,ABD,102.9,Culture & Heritage,Place Making ,Place making,No
60,Vadodara,Gujarat,II,ABD,4,Health & Education,Health,24x7 health facility,No
60,Vadodara,Gujarat,II,ABD,25,IT,IT,Wi-Fi,Yes
60,Vadodara,Gujarat,II,ABD,508,Energy & Ecology,Ecology Water Body,Reinvigoration of Vishwamitri Riverfront Influence Area,No
60,Vadodara,Gujarat,II,ABD,260,Housing,Slum Redevelopment,Slum free area,No
60,Vadodara,Gujarat,II,ABD,6,Economy,Vendor,Smart Hawker Zone,No
60,Vadodara,Gujarat,II,ABD,4,Economy,Skill Development,Vocational  training centre,No
60,Vadodara,Gujarat,II,ABD,2.2,Health & Education,Education,Library,No
60,Vadodara,Gujarat,II,ABD,2.4,Health & Education,Education,E Learning,Yes
60,Vadodara,Gujarat,II,ABD,50,Culture & Heritage,Heritage ,Heritage,No
60,Vadodara,Gujarat,II,ABD,8,Culture & Heritage,Tourism,Voice enabled heritage navigation,Maybe
60,Vadodara,Gujarat,II,ABD,3.5,Culture & Heritage,Tourism,Heritage tourist Bus,No
60,Vadodara,Gujarat,II,ABD,4,Culture & Heritage,Identity,City Identity Centre,No
60,Vadodara,Gujarat,II,ABD,175,Culture & Heritage,Identity,Development of City Square,No
60,Vadodara,Gujarat,II,ABD,40.4,Transport,Parking,Multi Level Car Park,No
60,Vadodara,Gujarat,II,ABD,6,Transport,NMT,NMT - bicycle sharing,No
60,Vadodara,Gujarat,II,ABD,38,Transport,NMT,NMT Infrastructure,No
60,Vadodara,Gujarat,II,ABD,5,Transport,Para Transit,E Rickshaw,No
60,Vadodara,Gujarat,II,ABD,1,Transport,Public Transit,Bus service route for children,No
60,Vadodara,Gujarat,II,ABD,5,Governance,Disaster Management fire,Retrofitting  of Fire Station,No
60,Vadodara,Gujarat,II,ABD,19,Water & Sanitation,Sanitation ICT,STP upgrading with SCADA,Yes
60,Vadodara,Gujarat,II,ABD,40,Water & Sanitation,Water Metering,Smart water meters,Maybe
60,Vadodara,Gujarat,II,ABD,36,Energy & Ecology,Energy Metering,Smart Electric Meter,Maybe
60,Vadodara,Gujarat,II,ABD,16,Energy & Ecology,Energy Smart Poles,iPoles,Yes
60,Vadodara,Gujarat,II,ABD,0.7,Health & Education,Education,Smart School Management System for Municipal schools,Yes
60,Vadodara,Gujarat,II,PAN,3.1,Governance,Governance,One Vadodara Mobile app,Yes
60,Vadodara,Gujarat,II,PAN,125.6,Transport,Public Transit,Urban Mobility,Yes
60,Vadodara,Gujarat,II,PAN,75,Governance,Command Centre,Integrated  Operation Centre & Command and Control Centre,Yes
60,Vadodara,Gujarat,II,PAN,43,IT,IT,GIS,Yes
60,Vadodara,Gujarat,II,PAN,15,Governance,Governance,ERP implementation at VMC,Yes
60,Vadodara,Gujarat,II,PAN,43,IT,IT,GIS,Yes
60,Vadodara,Gujarat,II,PAN,15,IT,IT,ERP implementation at VMC,Yes
60,Vadodara,Gujarat,II,PAN,71.1,Miscellaneous,Miscellaneous,Project 'Urban Jeevan',No
